"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"37435-103995","WR","Alex","Alex Wesley","Wesley","0","0","4500","NYG@DAL","NYG","DAL","","","","",""
"37435-103996","WR","Reggie","Reggie White Jr.","White Jr.","0","0","4500","NYG@DAL","NYG","DAL","","","","",""
"37435-27199","RB","Marcus","Marcus Murphy","Murphy","3.3099998474121093","10","4500","BUF@NYJ","BUF","NYJ","","","","",""
"37435-69184","WR","Dillon","Dillon Mitchell","Mitchell","0","0","4500","ATL@MIN","MIN","ATL","","","","",""
"37435-64070","WR","Tim","Tim White","White","0.6333333253860474","3","4500","BUF@NYJ","NYJ","BUF","","","","",""
"37435-104008","TE","Stephen","Stephen Carlson","Carlson","0","0","4500","TEN@CLE","CLE","TEN","","","","",""
"37435-63050","RB","Ty","Ty Johnson","Johnson","0","0","4500","DET@ARI","DET","ARI","","","","",""
"37435-104012","WR","Ashton","Ashton Dulin","Dulin","0","0","4500","IND@LAC","IND","LAC","","","","",""
"37435-47695","RB","Jordan","Jordan Chunn","Chunn","0","0","4500","NYG@DAL","DAL","NYG","","","","",""
"37435-63061","WR","Gary","Gary Jennings","Jennings","0","0","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-62042","WR","Deon","Deon Cain","Cain","0","0","4500","IND@LAC","IND","LAC","","","","",""
"37435-27229","RB","Ameer","Ameer Abdullah","Abdullah","0.26666667726304794","9","4500","ATL@MIN","MIN","ATL","","","","",""
"37435-31329","WR","Russell","Russell Shepard","Shepard","5.114285605294364","7","4500","NYG@DAL","NYG","DAL","","","","",""
"37435-54885","WR","Artavis","Artavis Scott","Scott","0","0","4500","IND@LAC","LAC","IND","","","","",""
"37435-62055","WR","Ray-Ray","Ray-Ray McCloud","McCloud","0.5625","8","4500","LAR@CAR","CAR","LAR","","","","",""
"37435-55912","WR","Saeed","Saeed Blacknall","Blacknall","0","0","4500","BAL@MIA","MIA","BAL","","","","",""
"37435-63087","WR","Jaylen","Jaylen Smith","Smith","0","0","4500","BAL@MIA","BAL","MIA","","","","",""
"37435-38514","WR","Kevin","Kevin White","White","3.7333332697550454","3","4500","DET@ARI","ARI","DET","","","","",""
"37435-56946","WR","Ventell","Ventell Bryant","Bryant","0","0","4500","NYG@DAL","DAL","NYG","","","","",""
"37435-38523","TE","Geoff","Geoff Swaim","Swaim","5.400000095367432","8","4500","KC@JAC","JAC","KC","","","","",""
"37435-56956","WR","Matthew","Matthew Eaton","Eaton","0","0","4500","SF@TB","TB","SF","","","","",""
"37435-55941","RB","Patrick","Patrick Laird","Laird","0","0","4500","BAL@MIA","MIA","BAL","","","","",""
"37435-61072","WR","Stanley","Stanley Morgan","Morgan","0","0","4500","CIN@SEA","CIN","SEA","","","","",""
"37435-53913","WR","Cody","Cody Hollister","Hollister","0","0","4500","TEN@CLE","TEN","CLE","","","","",""
"37435-55964","RB","Tony","Tony Brooks-James","Brooks-James","0","0","4500","SF@TB","TB","SF","","","","",""
"37435-40612","WR","Bobo","Bobo Wilson","Wilson","1.7999999523162842","4","4500","SF@TB","TB","SF","","","","",""
"37435-47780","WR","Taywan","Taywan Taylor","Taylor","5.315384498009315","13","4500","TEN@CLE","CLE","TEN","","","","",""
"37435-52903","WR","Malachi","Malachi Dupre","Dupre","0","0","4500","IND@LAC","LAC","IND","","","","",""
"37435-29357","RB","Kenjon","Kenjon Barner","Barner","0.8777777883741591","9","4500","ATL@MIN","ATL","MIN","","","","",""
"37435-69295","WR","Byron","Byron Pringle","Pringle","0","0","4500","KC@JAC","KC","JAC","","","","",""
"37435-72368","WR","Shawn","Shawn Poindexter","Poindexter","0","0","4500","SF@TB","SF","TB","","","","",""
"37435-69299","RB","Mark","Mark Thompson","Thompson","0","0","4500","DET@ARI","DET","ARI","","","","",""
"37435-25267","WR","Mack","Mack Hollins","Hollins","0","0","4500","WAS@PHI","PHI","WAS","","","","",""
"37435-52916","WR","Russell","Russell Gage","Gage","1.8600000381469726","5","4500","ATL@MIN","ATL","MIN","","","","",""
"37435-22198","WR","Brittan","Brittan Golden","Golden","0","0","4500","NYG@DAL","NYG","DAL","IR","Calf","","",""
"37435-58041","RB","Mike","Mike Boone","Boone","0.9666666984558105","6","4500","ATL@MIN","MIN","ATL","","","","",""
"37435-71355","RB","Elijah","Elijah Holyfield","Holyfield","0","0","4500","LAR@CAR","CAR","LAR","","","","",""
"37435-33472","RB","C.J.","C.J. Prosise","Prosise","1.7000000476837158","2","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-30403","WR","Chris","Chris Conley","Conley","5.0266667683919275","15","4500","KC@JAC","JAC","KC","","","","",""
"37435-52931","RB","Elijhaa","Elijhaa Penny","Penny","1.15","10","4500","NYG@DAL","NYG","DAL","","","","",""
"37435-70341","TE","Moritz","Moritz Boehringer","Boehringer","0","0","4500","CIN@SEA","CIN","SEA","","","","",""
"37435-81605","WR","Daniel","Daniel Williams","Williams","0","0","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-80584","WR","Lance","Lance Lenoir Jr.","Lenoir Jr.","0","0","4500","NYG@DAL","DAL","NYG","IR","Knee","","",""
"37435-22219","WR","Jermaine","Jermaine Kearse","Kearse","4.738461421086238","13","4500","DET@ARI","DET","ARI","IR","Leg","","",""
"37435-61134","WR","Kahlil","Kahlil Lewis","Lewis","0","0","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-53967","RB","Nick","Nick Bawden","Bawden","0","0","4500","DET@ARI","DET","ARI","","","","",""
"37435-81617","WR","Justice","Justice Liggins","Liggins","0","0","4500","IND@LAC","LAC","IND","","","","",""
"37435-81616","WR","Rashard","Rashard Davis","Davis","0","0","4500","KC@JAC","KC","JAC","","","","",""
"37435-29404","RB","Byron","Byron Marshall","Marshall","1.1800000190734863","5","4500","BUF@NYJ","BUF","NYJ","","","","",""
"37435-45791","WR","Rashard","Rashard Higgins","Higgins","7.592307457557092","13","4500","TEN@CLE","CLE","TEN","","","","",""
"37435-38624","RB","T.J.","T.J. Logan","Logan","1.2333333492279053","6","4500","SF@TB","TB","SF","","","","",""
"37435-39649","RB","Benny","Benny Cunningham","Cunningham","0.3777777883741591","9","4500","KC@JAC","JAC","KC","","","","",""
"37435-31459","RB","Spencer","Spencer Ware","Ware","6.2727272727272725","11","4500","IND@LAC","IND","LAC","NA","Ankle","","",""
"37435-56041","RB","Khari","Khari Blasingame","Blasingame","0","0","4500","ATL@MIN","MIN","ATL","","","","",""
"37435-56051","WR","Caleb","Caleb Scott","Scott","0","0","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-54007","TE","Jacob","Jacob Hollister","Hollister","3.5999999046325684","2","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-54010","RB","Brian","Brian Hill","Hill","3.0200000762939454","5","4500","ATL@MIN","ATL","MIN","","","","",""
"37435-56059","WR","Trent","Trent Sherfield","Sherfield","5.214285714285714","7","4500","DET@ARI","ARI","DET","","","","",""
"37435-56064","RB","Bo","Bo Scarbrough","Scarbrough","0","0","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-45835","WR","Da'Mari","Da'Mari Scott","Scott","0","0","4500","NYG@DAL","NYG","DAL","","","","",""
"37435-69390","WR","Marcus","Marcus Simms","Simms","0","0","4500","KC@JAC","JAC","KC","IR","Concussion","","",""
"37435-71444","RB","Travis","Travis Homer","Homer","0","0","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-70422","WR","Kalif","Kalif Raymond","Raymond","0","0","4500","TEN@CLE","TEN","CLE","","","","",""
"37435-29466","RB","Ricky","Ricky Ortiz","Ortiz","0.8666666348775228","3","4500","ATL@MIN","ATL","MIN","","","","",""
"37435-62250","WR","Joseph","Joseph Parker","Parker","0","0","4500","TEN@CLE","TEN","CLE","","","","",""
"37435-82731","WR","Brandon","Brandon Zylstra","Zylstra","0.5599999904632569","5","4500","LAR@CAR","CAR","LAR","","","","",""
"37435-55088","WR","Malik","Malik Turner","Turner","1.5","2","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-43826","WR","Tommylee","Tommylee Lewis","Lewis","2.0833333333333335","6","4500","DET@ARI","DET","ARI","","","","",""
"37435-40758","RB","Corey","Corey Clement","Clement","6.372727134011009","11","4500","WAS@PHI","PHI","WAS","","","","",""
"37435-22336","WR","Josh","Josh Bellamy","Bellamy","2.053846212533804","13","4500","BUF@NYJ","NYJ","BUF","","","","",""
"37435-70467","WR","Andy","Andy Jones","Jones","3.9","5","4500","DET@ARI","DET","ARI","","","","",""
"37435-55113","RB","Shaun","Shaun Wilson","Wilson","0.9800000190734863","5","4500","WAS@PHI","WAS","PHI","IR","Ankle","","",""
"37435-64333","WR","Nyqwan","Nyqwan Murray","Murray","0","0","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-41806","WR","Laquon","Laquon Treadwell","Treadwell","3.58000005086263","15","4500","ATL@MIN","MIN","ATL","","","","",""
"37435-64339","WR","Auden","Auden Tate","Tate","1.375","4","4500","CIN@SEA","CIN","SEA","","","","",""
"37435-28502","WR","Devin","Devin Smith","Smith","0","0","4500","NYG@DAL","DAL","NYG","","","","",""
"37435-61273","WR","Scotty","Scotty Miller","Miller","0","0","4500","SF@TB","TB","SF","","","","",""
"37435-26458","WR","Tavon","Tavon Austin","Austin","5.071428571428571","7","4500","NYG@DAL","DAL","NYG","","","","",""
"37435-58202","RB","Ryan","Ryan Yurachek","Yurachek","0","0","4500","NYG@DAL","DAL","NYG","","","","",""
"37435-56155","RB","Jordan","Jordan Ellis","Ellis","0","0","4500","CIN@SEA","CIN","SEA","","","","",""
"37435-104282","RB","Wes","Wes Hills","Hills","0","0","4500","DET@ARI","ARI","DET","","","","",""
"37435-104284","RB","Bruce","Bruce Anderson III","Anderson III","0","0","4500","SF@TB","TB","SF","","","","",""
"37435-64350","WR","Jeff","Jeff Smith","Smith","0","0","4500","BUF@NYJ","NYJ","BUF","","","","",""
"37435-63330","RB","Mike","Mike Weber","Weber","0","0","4500","NYG@DAL","DAL","NYG","","","","",""
"37435-70501","RB","C.J.","C.J. Ham","Ham","1.4800000190734863","10","4500","ATL@MIN","MIN","ATL","","","","",""
"37435-64357","WR","Michael","Michael Walker","Walker","0","0","4500","KC@JAC","JAC","KC","","","","",""
"37435-104297","WR","Jason","Jason Moore","Moore","0","0","4500","IND@LAC","LAC","IND","","","","",""
"37435-55146","WR","Tyre","Tyre Brady","Brady","0","0","4500","KC@JAC","JAC","KC","","","","",""
"37435-15212","WR","Terrelle","Terrelle Pryor Sr.","Pryor Sr.","5.637499809265137","8","4500","KC@JAC","JAC","KC","","","","",""
"37435-28525","WR","Braxton","Braxton Miller","Miller","0","0","4500","TEN@CLE","CLE","TEN","","","","",""
"37435-62329","RB","Alex","Alex Barnes","Barnes","0","0","4500","TEN@CLE","TEN","CLE","","","","",""
"37435-28545","RB","Rod","Rod Smith","Smith","2.2461539048414965","13","4500","NYG@DAL","NYG","DAL","IR","Groin","","",""
"37435-41857","RB","Dalyn","Dalyn Dawkins","Dawkins","0","0","4500","TEN@CLE","TEN","CLE","","","","",""
"37435-39818","RB","Wayne","Wayne Gallman Jr.","Gallman Jr.","2.8846153846153846","13","4500","NYG@DAL","NYG","DAL","","","","",""
"37435-56203","RB","Jon","Jon Hilliman","Hilliman","0","0","4500","NYG@DAL","NYG","DAL","","","","",""
"37435-45964","WR","Marcus","Marcus Kemp","Kemp","0.6000000238418579","2","4500","KC@JAC","KC","JAC","IR","Knee","","",""
"37435-30605","WR","K.J.","K.J. Brent","Brent","0","0","4500","SF@TB","TB","SF","IR","Undisclosed","","",""
"37435-103319","WR","Damon","Damon Sheehy-Guiseppi","Sheehy-Guiseppi","0","0","4500","TEN@CLE","CLE","TEN","","","","",""
"37435-63387","WR","Jayson","Jayson Stanley","Stanley","0","0","4500","ATL@MIN","ATL","MIN","","","","",""
"37435-53148","RB","Jalin","Jalin Moore","Moore","0","0","4500","BUF@NYJ","NYJ","BUF","O","Ankle","","",""
"37435-63399","WR","Terry","Terry Godwin","Godwin","0","0","4500","LAR@CAR","CAR","LAR","","","","",""
"37435-56232","WR","Jamal","Jamal Custis","Custis","0","0","4500","KC@JAC","KC","JAC","","","","",""
"37435-25513","WR","Darius","Darius Jennings","Jennings","1.617142813546317","14","4500","TEN@CLE","TEN","CLE","","","","",""
"37435-56233","WR","Steve","Steve Ishmael","Ishmael","0","0","4500","IND@LAC","IND","LAC","IR","Knee","","",""
"37435-54186","WR","A.J.","A.J. Richardson","Richardson","0","0","4500","DET@ARI","ARI","DET","","","","",""
"37435-69558","WR","Greg","Greg Dortch","Dortch","0","0","4500","BUF@NYJ","NYJ","BUF","","","","",""
"37435-55224","RB","Reggie","Reggie Bonnafon","Bonnafon","0","0","4500","LAR@CAR","CAR","LAR","","","","",""
"37435-56248","WR","Noah","Noah Brown","Brown","1.5800000190734864","5","4500","NYG@DAL","DAL","NYG","NA","Knee","","",""
"37435-43961","RB","Tyler","Tyler Ervin","Ervin","0.5555555555555556","9","4500","KC@JAC","JAC","KC","","","","",""
"37435-103352","RB","Christian","Christian Wade","Wade","0","0","4500","BUF@NYJ","BUF","NYJ","","","","",""
"37435-56250","WR","Terry","Terry McLaurin","McLaurin","0","0","4500","WAS@PHI","WAS","PHI","","","","",""
"37435-32703","WR","Jakeem","Jakeem Grant","Grant","6.179999923706054","10","4500","BAL@MIA","MIA","BAL","","","","",""
"37435-104388","WR","Tom","Tom Kennedy","Kennedy","0","0","4500","DET@ARI","DET","ARI","","","","",""
"37435-103366","RB","Valentine","Valentine Holmes","Holmes","0","0","4500","BUF@NYJ","NYJ","BUF","","","","",""
"37435-69581","WR","Cedrick","Cedrick Wilson","Wilson","0","0","4500","NYG@DAL","DAL","NYG","","","","",""
"37435-14288","WR","Torrey","Torrey Smith","Smith","5.1875","8","4500","LAR@CAR","CAR","LAR","","","","",""
"37435-56273","RB","Nick","Nick Scott","Scott","0","0","4500","LAR@CAR","LAR","CAR","","","","",""
"37435-64467","RB","Dontae","Dontae Strickland","Strickland","0","0","4500","DET@ARI","ARI","DET","","","","",""
"37435-30678","WR","Damiere","Damiere Byrd","Byrd","0.1857142789023263","7","4500","DET@ARI","ARI","DET","","","","",""
"37435-63447","WR","Penny","Penny Hart","Hart","0","0","4500","IND@LAC","IND","LAC","IR","Undisclosed","","",""
"37435-41954","WR","Victor","Victor Bolden Jr.","Bolden Jr.","0.5","3","4500","BUF@NYJ","BUF","NYJ","","","","",""
"37435-40932","WR","Pharoh","Pharoh Cooper","Cooper","0","7","4500","CIN@SEA","CIN","SEA","","","","",""
"37435-72676","RB","Troymaine","Troymaine Pope","Pope","0","0","4500","IND@LAC","LAC","IND","","","","",""
"37435-104424","RB","Craig","Craig Reynolds","Reynolds","0","0","4500","WAS@PHI","WAS","PHI","","","","",""
"37435-65518","WR","John","John Ursua","Ursua","0","0","4500","CIN@SEA","SEA","CIN","","","","",""
"37435-14320","RB","Bilal","Bilal Powell","Powell","7.828571319580078","7","4500","BUF@NYJ","NYJ","BUF","","","","",""
"37435-64496","WR","Olamide","Olamide Zaccheaus","Zaccheaus","0","0","4500","ATL@MIN","ATL","MIN","","","","",""
"37435-63475","WR","Quadree","Quadree Henderson","Henderson","0","5","4500","KC@JAC","JAC","KC","","","","",""
"37435-14327","RB","Anthony","Anthony Sherman","Sherman","2.4749999046325684","8","4500","KC@JAC","KC","JAC","","","","",""
"37435-63479","RB","John","John Kelly","Kelly","3.7000001271565757","3","4500","LAR@CAR","LAR","CAR","","","","",""
"37435-39930","WR","Reggie","Reggie Davis","Davis","0","0","4500","NYG@DAL","DAL","NYG","","","","",""
"37435-12538","D","Los Angeles","Los Angeles Rams","Rams","9.625","16","4400","LAR@CAR","LAR","CAR","","","","",""
"37435-64031","TE","Hayden","Hayden Hurst","Hurst","3.1999999152289496","9","4400","BAL@MIA","BAL","MIA","","","","",""
"37435-12529","D","Cleveland","Cleveland Browns","Browns","6.375","16","4300","TEN@CLE","CLE","TEN","","","","",""
"37435-12540","D","Minnesota","Minnesota Vikings","Vikings","7.8125","16","4300","ATL@MIN","MIN","ATL","","","","",""
"37435-26038","TE","Tyler","Tyler Kroft","Kroft","1.1199999809265138","5","4300","BUF@NYJ","BUF","NYJ","Q","Foot","","",""
"37435-31207","TE","C.J.","C.J. Uzomah","Uzomah","5.212500095367432","16","4300","CIN@SEA","CIN","SEA","","","","",""
"37435-14362","TE","Charles","Charles Clay","Clay","2.4454545107754795","11","4200","DET@ARI","ARI","DET","","","","",""
"37435-12544","D","New York","New York Jets","Jets","6.8125","16","4200","BUF@NYJ","NYJ","BUF","","","","",""
"37435-12532","D","Detroit","Detroit Lions","Lions","6.25","16","4100","DET@ARI","DET","ARI","","","","",""
"37435-28346","TE","Maxx","Maxx Williams","Williams","3.2333333757188587","9","4100","DET@ARI","ARI","DET","","","","",""
"37435-14348","TE","Lee","Lee Smith","Smith","5.049999872843425","6","4000","BUF@NYJ","BUF","NYJ","","","","",""
"37435-23569","TE","Rico","Rico Gathers","Gathers","1","6","4000","TEN@CLE","CLE","TEN","O","Suspension","","",""
"37435-72725","TE","Irv","Irv Smith Jr.","Smith Jr.","0","0","4000","ATL@MIN","MIN","ATL","","","","",""
"37435-28694","TE","Jesse","Jesse James","James","4.9500002179827005","14","4000","DET@ARI","DET","ARI","","","","",""
"37435-29725","TE","Levine","Levine Toilolo","Toilolo","3.890909021550959","11","4000","SF@TB","SF","TB","","","","",""
"37435-60451","TE","Tyler","Tyler Conklin","Conklin","2.549999952316284","4","4000","ATL@MIN","MIN","ATL","","","","",""
"37435-55336","TE","Chris","Chris Herndon","Herndon","6.692856924874442","14","4000","BUF@NYJ","NYJ","BUF","O","Suspension","","",""
"37435-62505","TE","MyCole","MyCole Pruitt","Pruitt","2.9571429661342075","7","4000","TEN@CLE","TEN","CLE","","","","",""
"37435-62508","TE","James","James O'Shaughnessy","O'Shaughnessy","2.3857143947056363","14","4000","KC@JAC","JAC","KC","","","","",""
"37435-62510","TE","Nick","Nick Boyle","Boyle","2.7333332697550454","12","4000","BAL@MIA","BAL","MIA","","","","",""
"37435-64563","TE","Hale","Hale Hentges","Hentges","0","0","4000","IND@LAC","IND","LAC","","","","",""
"37435-14394","TE","Virgil","Virgil Green","Green","2.8076923076923075","13","4000","IND@LAC","LAC","IND","","","","",""
"37435-42046","TE","Durham","Durham Smythe","Smythe","1","8","4000","BAL@MIA","MIA","BAL","","","","",""
"37435-30800","TE","Jason","Jason Croom","Croom","3.453846271221454","13","4000","BUF@NYJ","BUF","NYJ","IR","Hamstring","","",""
"37435-71767","TE","Caleb","Caleb Wilson","Wilson","0","0","4000","DET@ARI","ARI","DET","","","","",""
"37435-42077","TE","James","James Winchester","Winchester","0","0","4000","KC@JAC","KC","JAC","","","","",""
"37435-46177","TE","David","David Wells","Wells","0","0","4000","KC@JAC","KC","JAC","","","","",""
"37435-29805","TE","Ryan","Ryan Hewitt","Hewitt","3.299999952316284","2","4000","TEN@CLE","TEN","CLE","","","","",""
"37435-71806","TE","Kaden","Kaden Smith","Smith","0","0","4000","SF@TB","SF","TB","","","","",""
"37435-58499","TE","Parker","Parker Hesse","Hesse","0","0","4000","TEN@CLE","TEN","CLE","","","","",""
"37435-28807","TE","Gabe","Gabe Holmes","Holmes","0","0","4000","IND@LAC","IND","LAC","","","","",""
"37435-80011","TE","Antony","Antony Auclair","Auclair","1.1857143129621233","7","4000","SF@TB","TB","SF","","","","",""
"37435-29854","TE","Kevin","Kevin McDermott","McDermott","0","0","4000","ATL@MIN","MIN","ATL","","","","",""
"37435-83117","TE","Tanner","Tanner Hudson","Hudson","0","0","4000","SF@TB","TB","SF","","","","",""
"37435-25775","TE","Clive","Clive Walford","Walford","0","0","4000","BAL@MIA","MIA","BAL","","","","",""
"37435-32957","TE","Eric","Eric Tomlinson","Tomlinson","1.399999976158142","8","4000","NYG@DAL","NYG","DAL","","","","",""
"37435-83138","TE","Ross","Ross Dwelley","Dwelley","1.2000000476837158","2","4000","SF@TB","SF","TB","","","","",""
"37435-28868","TE","Austin","Austin Traylor","Traylor","0","0","4000","DET@ARI","DET","ARI","","","","",""
"37435-57556","TE","Jerome","Jerome Cunningham","Cunningham","0","1","4000","DET@ARI","DET","ARI","","","","",""
"37435-11488","TE","Ed","Ed Dickson","Dickson","4.355555640326606","9","4000","CIN@SEA","SEA","CIN","IR","Knee","","",""
"37435-22754","TE","Garrett","Garrett Celek","Celek","3.9166666666666665","6","4000","SF@TB","SF","TB","NA","Back","","",""
"37435-12526","D","Buffalo","Buffalo Bills","Bills","6.6875","16","4000","BUF@NYJ","BUF","NYJ","","","","",""
"37435-52463","TE","Daniel","Daniel Helm","Helm","0","0","4000","SF@TB","SF","TB","","","","",""
"37435-24817","TE","Nick","Nick O'Leary","O'Leary","3.720000076293945","5","4000","BAL@MIA","MIA","BAL","","","","",""
"37435-52468","TE","Ethan","Ethan Wolf","Wolf","0","0","4000","KC@JAC","JAC","KC","","","","",""
"37435-41210","TE","Matt","Matt Flanagan","Flanagan","0.949999988079071","2","4000","WAS@PHI","WAS","PHI","","","","",""
"37435-12548","D","Los Angeles","Los Angeles Chargers","Chargers","7.375","16","4000","IND@LAC","LAC","IND","","","","",""
"37435-29956","TE","Joshua","Joshua Perkins","Perkins","3.066666603088379","3","4000","WAS@PHI","PHI","WAS","","","","",""
"37435-24847","TE","Will","Will Tye","Tye","0","0","4000","WAS@PHI","PHI","WAS","","","","",""
"37435-83220","TE","Nick","Nick Keizer","Keizer","0","0","4000","KC@JAC","KC","JAC","","","","",""
"37435-34073","TE","Ryan","Ryan Griffin","Griffin","3.269230769230769","13","4000","BUF@NYJ","NYJ","BUF","","","","",""
"37435-62775","TE","Jackson","Jackson Harris","Harris","0","0","4000","CIN@SEA","SEA","CIN","","","","",""
"37435-41287","TE","Cole","Cole Hunt","Hunt","0","0","4000","LAR@CAR","CAR","LAR","","","","",""
"37435-48482","TE","David","David Morgan","Morgan","1.2199999809265136","5","4000","ATL@MIN","MIN","ATL","NA","Knee","","",""
"37435-25957","TE","J.P.","J.P. Holtz","Holtz","0","0","4000","WAS@PHI","WAS","PHI","","","","",""
"37435-56708","TE","Will","Will Dissly","Dissly","7.900000095367432","4","4000","CIN@SEA","SEA","CIN","","","","",""
"37435-56711","TE","Drew","Drew Sample","Sample","0","0","4000","CIN@SEA","CIN","SEA","","","","",""
"37435-80294","TE","Anthony","Anthony Firkser","Firkser","4.75","8","4000","TEN@CLE","TEN","CLE","","","","",""
"37435-42414","TE","Michael","Michael Colubiale","Colubiale","0","0","4000","KC@JAC","JAC","KC","","","","",""
"37435-40371","TE","Johnny","Johnny Mundt","Mundt","1","1","4000","LAR@CAR","LAR","CAR","","","","",""
"37435-47551","TE","Mason","Mason Schreck","Schreck","0","0","4000","CIN@SEA","CIN","SEA","","","","",""
"37435-31169","TE","Jeremy","Jeremy Sprinkle","Sprinkle","2.1000000635782876","6","4000","WAS@PHI","WAS","PHI","","","","",""
"37435-54742","TE","Scott","Scott Simonson","Simonson","2.387500047683716","8","4000","NYG@DAL","NYG","DAL","IR","Ankle","","",""
"37435-103894","TE","Keenen","Keenen Brown","Brown","0","0","4000","LAR@CAR","LAR","CAR","","","","",""
"37435-84440","TE","Jaeden","Jaeden Graham","Graham","0","0","4000","ATL@MIN","ATL","MIN","","","","",""
"37435-103900","TE","Brandon","Brandon Dillon","Dillon","0","0","4000","ATL@MIN","MIN","ATL","","","","",""
"37435-62942","TE","Justin","Justin Johnson","Johnson","0","0","4000","CIN@SEA","SEA","CIN","IR","Achilles","","",""
"37435-14816","TE","Kyle","Kyle Nelson","Nelson","0","0","4000","SF@TB","SF","TB","O","Suspension","","",""
"37435-80352","TE","Billy","Billy Brown","Brown","0","0","4000","IND@LAC","IND","LAC","IR","Undisclosed","","",""
"37435-103908","TE","Drew","Drew Belcher","Belcher","0","0","4000","DET@ARI","ARI","DET","","","","",""
"37435-27117","TE","Sean","Sean Culkin","Culkin","2.9000000953674316","1","4000","IND@LAC","LAC","IND","","","","",""
"37435-22004","TE","Dwayne","Dwayne Allen","Allen","1.3999999364217122","3","4000","BAL@MIA","MIA","BAL","","","","",""
"37435-41469","TE","Darrell","Darrell Daniels","Daniels","0","2","4000","DET@ARI","ARI","DET","","","","",""
"37435-40477","TE","Keith","Keith Towbridge","Towbridge","0","0","4000","BUF@NYJ","BUF","NYJ","","","","",""
"37435-22065","TE","Rhett","Rhett Ellison","Ellison","3.6692308279184194","13","4000","NYG@DAL","NYG","DAL","","","","",""
"37435-52795","TE","Charles","Charles Jones","Jones","0","0","4000","KC@JAC","JAC","KC","","","","",""
"37435-61004","TE","Jerome","Jerome Washington","Washington","0","0","4000","DET@ARI","ARI","DET","","","","",""
"37435-104019","TE","Matt","Matt Orzech","Orzech","0","0","4000","KC@JAC","JAC","KC","","","","",""
"37435-55895","TE","Kendall","Kendall Blanton","Blanton","0","0","4000","LAR@CAR","LAR","CAR","","","","",""
"37435-18009","TE","Chris","Chris Manhertz","Manhertz","4.066666603088379","3","4000","LAR@CAR","CAR","LAR","","","","",""
"37435-56925","TE","Charles","Charles Scarff","Scarff","0","0","4000","BAL@MIA","BAL","MIA","","","","",""
"37435-80486","TE","Alex","Alex Gray","Gray","0","0","4000","ATL@MIN","ATL","MIN","IR","Undisclosed","","",""
"37435-56947","TE","Chris","Chris Myarick","Myarick","0","0","4000","BAL@MIA","MIA","BAL","","","","",""
"37435-38528","TE","Tyrone","Tyrone Swoopes","Swoopes","2.799999952316284","1","4000","CIN@SEA","SEA","CIN","","","","",""
"37435-29314","TE","Richard","Richard Rodgers","Rodgers","1.2000000476837158","1","4000","WAS@PHI","PHI","WAS","IR","Foot","","",""
"37435-62119","TE","C.J.","C.J. Conrad","Conrad","0","0","4000","NYG@DAL","NYG","DAL","","","","",""
"37435-47788","TE","Deon","Deon Yelder","Yelder","0","0","4000","KC@JAC","KC","JAC","","","","",""
"37435-62127","TE","Cole","Cole Hikutini","Hikutini","0","0","4000","NYG@DAL","DAL","NYG","","","","",""
"37435-70335","TE","Seth","Seth DeValve","DeValve","3.1799999237060548","5","4000","KC@JAC","JAC","KC","","","","",""
"37435-70342","TE","Temarrick","Temarrick Hemingway","Hemingway","0","0","4000","LAR@CAR","CAR","LAR","","","","",""
"37435-16078","TE","Ross","Ross Travis","Travis","0","0","4000","IND@LAC","IND","LAC","","","","",""
"37435-69326","TE","Isaac","Isaac Nauta","Nauta","0","0","4000","DET@ARI","DET","ARI","","","","",""
"37435-6870","TE","Vernon","Vernon Davis","Davis","4.861538520226111","13","4000","WAS@PHI","WAS","PHI","","","","",""
"37435-29411","TE","Pharaoh","Pharaoh Brown","Brown","0","0","4000","TEN@CLE","CLE","TEN","","","","",""
"37435-26355","TE","Logan","Logan Thomas","Thomas","1.787500023841858","8","4000","DET@ARI","DET","ARI","","","","",""
"37435-40697","TE","Bucky","Bucky Hodges","Hodges","0","0","4000","BUF@NYJ","NYJ","BUF","O","Undisclosed","","",""
"37435-33531","TE","Ben","Ben Koyack","Koyack","0","0","4000","KC@JAC","JAC","KC","","","","",""
"37435-47870","TE","Tyler","Tyler Higbee","Higbee","3.8000000544956754","14","4000","LAR@CAR","LAR","CAR","","","","",""
"37435-54015","TE","Tyree","Tyree Mayfield","Mayfield","0","0","4000","SF@TB","SF","TB","","","","",""
"37435-55042","TE","Dalton","Dalton Schultz","Schultz","2.200000047683716","8","4000","NYG@DAL","DAL","NYG","","","","",""
"37435-27403","TE","Blake","Blake Bell","Bell","1.337499976158142","8","4000","KC@JAC","KC","JAC","","","","",""
"37435-70457","TE","Cole","Cole Wick","Wick","0","1","4000","TEN@CLE","TEN","CLE","","","","",""
